,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
627,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
628,"Little Portugal , Trinity",43.647926700000006,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
629,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
630,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
631,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
632,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
633,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
634,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
635,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
636,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
637,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
638,"Little Portugal , Trinity",43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
639,"Little Portugal , Trinity",43.647926700000006,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
640,"Little Portugal , Trinity",43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
641,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
642,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
643,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Crywolf,43.64620715620378,-79.41958280659624,Boutique
644,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
645,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
646,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
647,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
648,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
649,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
650,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
651,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
652,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
653,"Little Portugal , Trinity",43.647926700000006,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
654,"Little Portugal , Trinity",43.647926700000006,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
655,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
656,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
657,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Restaurant
658,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
659,"Little Portugal , Trinity",43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
660,"Little Portugal , Trinity",43.647926700000006,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
661,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
662,"Little Portugal , Trinity",43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
663,"The Danforth West , Riverdale",43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
664,"The Danforth West , Riverdale",43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
665,"The Danforth West , Riverdale",43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
666,"The Danforth West , Riverdale",43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
667,"The Danforth West , Riverdale",43.6795571,-79.352188,La Diperie,43.67753,-79.352295,Ice Cream Shop
668,"The Danforth West , Riverdale",43.6795571,-79.352188,Moksha Yoga Danforth,43.67762174479883,-79.3521159367257,Yoga Studio
669,"The Danforth West , Riverdale",43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
670,"The Danforth West , Riverdale",43.6795571,-79.352188,Louis Cifer Brew Works,43.677662745359996,-79.3513125762371,Brewery
671,"The Danforth West , Riverdale",43.6795571,-79.352188,Alexandros,43.67830448799868,-79.34948556208978,Greek Restaurant
672,"The Danforth West , Riverdale",43.6795571,-79.352188,Valley Farm Produce,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
673,"The Danforth West , Riverdale",43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
674,"The Danforth West , Riverdale",43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
675,"The Danforth West , Riverdale",43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
676,"The Danforth West , Riverdale",43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
677,"The Danforth West , Riverdale",43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
678,"The Danforth West , Riverdale",43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
679,"The Danforth West , Riverdale",43.6795571,-79.352188,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
680,"The Danforth West , Riverdale",43.6795571,-79.352188,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
681,"The Danforth West , Riverdale",43.6795571,-79.352188,Detroit Eatery,43.67759437002395,-79.35176144372598,Diner
682,"The Danforth West , Riverdale",43.6795571,-79.352188,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
683,"The Danforth West , Riverdale",43.6795571,-79.352188,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
684,"The Danforth West , Riverdale",43.6795571,-79.352188,IQ Living,43.678477,-79.347811,Furniture / Home Store
685,"The Danforth West , Riverdale",43.6795571,-79.352188,Bulk Barn,43.67678989740336,-79.35586511284247,Grocery Store
686,"The Danforth West , Riverdale",43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
687,"The Danforth West , Riverdale",43.6795571,-79.352188,Urban Nails,43.676667789021906,-79.35660190332753,Spa
688,"The Danforth West , Riverdale",43.6795571,-79.352188,Kalyvia,43.6779727,-79.3512077,Greek Restaurant
689,"The Danforth West , Riverdale",43.6795571,-79.352188,Marvel Coffee Co.,43.678629530863844,-79.34746013725268,Coffee Shop
690,"The Danforth West , Riverdale",43.6795571,-79.352188,Astoria Shish Kebob House,43.677596,-79.351738,Greek Restaurant
691,"The Danforth West , Riverdale",43.6795571,-79.352188,Dough Bakeshop,43.67664308520287,-79.35684634585105,Bakery
692,"The Danforth West , Riverdale",43.6795571,-79.352188,Athen's Pastries,43.67816589533113,-79.34892679522846,Greek Restaurant
693,"The Danforth West , Riverdale",43.6795571,-79.352188,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
694,"The Danforth West , Riverdale",43.6795571,-79.352188,Cafe Frappe,43.67812618087551,-79.34843379217203,Coffee Shop
695,"The Danforth West , Riverdale",43.6795571,-79.352188,Leonidas Chocolates Cafe,43.67811808012494,-79.34948504099059,Café
696,"The Danforth West , Riverdale",43.6795571,-79.352188,Sher-E-Punjab,43.67730788939673,-79.35306551709385,Indian Restaurant
697,"The Danforth West , Riverdale",43.6795571,-79.352188,Sushi Friends,43.67761413097764,-79.35164084535384,Japanese Restaurant
698,"The Danforth West , Riverdale",43.6795571,-79.352188,Book City,43.67741319707514,-79.3527341009978,Bookstore
699,"The Danforth West , Riverdale",43.6795571,-79.352188,Bar Oak,43.67793098663968,-79.34872380466781,Lounge
700,"The Danforth West , Riverdale",43.6795571,-79.352188,Menchie's,43.67830909198205,-79.34810528402672,Frozen Yogurt Shop
701,"The Danforth West , Riverdale",43.6795571,-79.352188,IL FORNELLO on Danforth,43.67860392856738,-79.34690364849348,Italian Restaurant
702,"The Danforth West , Riverdale",43.6795571,-79.352188,Factory Girl,43.67669287762859,-79.35629876225282,American Restaurant
703,"The Danforth West , Riverdale",43.6795571,-79.352188,LCBO,43.676815838008714,-79.35604671347544,Liquor Store
704,"The Danforth West , Riverdale",43.6795571,-79.352188,Kitchen Stuff Plus,43.67861256318158,-79.34642163596001,Furniture / Home Store
705,"The Danforth West , Riverdale",43.6795571,-79.352188,Starbucks,43.678879,-79.346357,Coffee Shop
706,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
707,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
708,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
709,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
710,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
711,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
712,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
713,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
714,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
715,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
716,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
717,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
718,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
719,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
720,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
721,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
722,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
723,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
724,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
725,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
726,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
727,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
728,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
729,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
730,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
731,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
732,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
733,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
734,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.647261,-79.378599,Coffee Shop
735,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
736,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
737,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
738,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
739,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
740,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
741,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
742,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
743,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
744,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
745,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
746,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
747,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
748,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
749,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
750,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
751,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
752,"Toronto Dominion Centre , Design Exchange",43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
